icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010246,32R,1738067607783,1738067834184,16847.54252316036,226.8403679979945,86.31691774572012,0.0,323.16032569059604,1
020044,32L,1738082372349,1738082509686,10583.773565404412,145.2877854689878,82.32532947618252,0.0,320.74601365795684,1
02012b,32L,1738092313954,1738092450836,10583.773565404412,144.33132720582452,58.901155051890484,-49.40711462450593,328.64172077804534,1
020177,32L,1738088539467,1738088680893,10583.773565404412,148.63770061054248,73.3895578169197,0.0,325.7466977603597,1
040187,18L,1738047202669,1738047455699,19414.78210003832,253.00254270970765,96.33693714302461,-16.350555918901243,178.81740085485956,1
06a138,32R,1738067924730,1738068139247,16847.54252316036,215.14645335686032,96.50154635726216,-16.276041666666668,322.9923396208106,1
06a2de,32R,1738072872567,1738073082757,16847.54252316036,211.02381328386213,134.7160364626189,0.0,309.19640350298914,1
06a2df,32L,1738081548760,1738081671670,10583.773565404412,130.25804231509997,89.74010752920604,0.0,325.89757683005064,1
06a2e9,32R,1738089733097,1738089939905,16847.54252316036,206.3937750230035,90.43138893442705,0.0,323.53118505085695,1
0a0093,18L,1738059335877,1738059559709,19414.78210003832,223.69275682161395,77.26906704316431,0.0,180.0,1
0d08d1,18L,1738030962360,1738031195572,19414.78210003832,233.653153586546,92.78810042671077,-49.504950495049506,178.71314570704465,1
341119,18L,1738041905387,1738042161698,19414.78210003832,256.4504709409075,72.18049538917214,0.0,180.0,1
34134d,18L,1738098220622,1738098454642,19414.78210003832,233.90843551609143,89.42012716213286,0.0,178.07861396145438,1
34134e,18L,1738055958399,1738056178136,19414.78210003832,220.41979375954583,105.82806346151506,0.0,180.0,1
34134e,32L,1738080007176,1738080140591,10583.773565404412,142.69293227284675,80.00540477839596,0.0,299.36323892735686,1
3415ce,18L,1738048581843,1738048805551,19414.78210003832,223.21063606552784,121.5586536810909,-48.923679060665364,180.0,1
3415ce,32R,1738071153753,1738071359075,16847.54252316036,204.52441634220813,86.29244959859552,0.0,322.09570318235006,1
3415ce,32L,1738086274806,1738086422701,10583.773565404412,147.59868274864903,78.70649448276765,-15.328019619865113,321.8429118165647,1
3415cf,18R,1738056578899,1738056874649,26878.91307505319,295.16727027646425,109.35761270732993,-48.828125,180.0,1
