icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
0101b7,18L,1736339897508,1736340143928,19414.78210003832,246.9197100819743,95.06168504582969,-27.056277056277054,179.0847120482756,2
02005b,18R,1736358472755,1736358763582,26878.91307505319,291.2236000672451,113.83609757277678,-39.936102236421725,180.0,2
020073,18R,1736333174326,1736333479349,26878.91307505319,305.0571400200741,95.09978598430527,-22.241992882562275,180.0626130781559,2
020124,18R,1736362224889,1736362541844,26878.91307505319,317.29544886060944,93.94505751892241,-45.37205081669691,180.0,2
02a260,18L,1736353988338,1736354222785,19414.78210003832,234.4201100448957,101.19746970869058,-30.637254901960787,178.94526374452448,2
06a2b8,18L,1736339241674,1736339481912,19414.78210003832,240.34224383588298,77.87463307813334,-22.123893805309738,180.0,2
06a2f4,18L,1736362976688,1736363212660,19414.78210003832,236.04589385102034,85.16897961994924,0.0,178.44731166335112,2
0a0018,18L,1736356552629,1736356817054,19414.78210003832,264.60864009503354,111.4620392292361,0.0,180.0,2
0d09d0,18L,1736304782303,1736305027268,19414.78210003832,245.00594357313028,77.06758316538563,0.0,180.0,2
0d0a9b,18L,1736304989500,1736305221481,19414.78210003832,232.23636059397998,101.04416459490717,0.0,180.0,2
0d0cd3,18L,1736354384929,1736354672591,19414.78210003832,287.74490728310826,76.76823873850493,0.0,180.0,2
0d0ed6,18R,1736346233744,1736346546298,26878.91307505319,312.86282626563155,106.97232486448578,0.0,180.0,2
34134d,18L,1736327559475,1736327801882,19414.78210003832,242.5187089808235,98.83688915472713,0.0,180.0,2
34134d,18L,1736344188037,1736344443841,19414.78210003832,255.40837317966404,103.06936730857437,-55.309734513274336,180.0,2
34134d,18R,1736365450590,1736365776477,26878.91307505319,325.61465448941954,118.71034395825697,0.0,179.88901639815697,2
3415cf,18R,1736328546402,1736328880904,26878.91307505319,334.05318929446736,79.92355046723313,-16.139444803098772,180.0,2
3415cf,18R,1736343105283,1736343418548,26878.91307505319,313.41831963749553,107.70220349933237,-22.999080036798528,180.0,2
3415cf,18L,1736359896007,1736360133129,19414.78210003832,237.00978189117862,83.78765088836951,0.0,180.0,2
