icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
0100e0,18L,1732541717973,1732541941001,19414.78210003832,222.91347647402455,72.3215001700339,0.0,181.78454774071778,0
020139,32L,1732552947969,1732553082807,10583.773565404412,139.94304433847498,86.38211329564878,0.0,322.14003063380136,0
06a1be,18L,1732536765153,1732536985710,19414.78210003832,220.683701417564,101.32771835716851,0.0,178.46521622680234,0
06a1e6,18L,1732542293257,1732542516311,19414.78210003832,223.45183437357267,93.97257268245095,0.0,179.45351245667894,0
06a2eb,32R,1732558755308,1732558959352,16847.54252316036,203.5825717252759,99.18623972598954,-16.265452179570595,321.3488025717224,0
0d09d0,32L,1732547751665,1732547879367,10583.773565404412,131.69633368196904,80.65828681633724,-26.824034334763947,323.89584852438617,0
0d0ed6,18R,1732527418921,1732527736848,26878.91307505319,318.32408331668125,95.82152643373831,0.0,180.0,0
34134d,18L,1732523674772,1732523942009,19414.78210003832,266.9004151517118,79.0630484700366,0.0,179.01905765878246,0
34134d,32R,1732551523170,1732551727770,16847.54252316036,205.1127534131225,106.01449232347098,-17.385257301808068,321.3489954822996,0
34134e,32R,1732557967153,1732558172700,16847.54252316036,206.5482639019454,124.50139190708512,-59.80861244019139,322.25628419996843,0
34134e,32R,1732573473929,1732573686317,16847.54252316036,212.1675916511121,97.06176987918089,-17.53155680224404,320.55990322964504,0
34150e,18L,1732522532498,1732522785421,19414.78210003832,252.96895149476174,95.33199519871093,0.0,178.16485317584363,0
34150e,32R,1732563524439,1732563744648,16847.54252316036,220.24810748109044,85.51335503377526,-27.144408251900106,322.269256139124,0
3415ce,32R,1732555132970,1732555352907,16847.54252316036,216.70949867390573,102.93342197802528,0.0,314.54150132123664,0
3415ce,32L,1732570182732,1732570328926,10583.773565404412,144.58496776455158,82.26707009772963,0.0,323.8674551508012,0
3415cf,32L,1732564897105,1732565035076,10583.773565404412,141.16210797728752,82.66651687177364,-59.66587112171838,328.9613381078962,0
341646,32R,1732569962840,1732570173333,16847.54252316036,208.49220076544808,111.64804209493774,0.0,325.8854734078371,0
341682,18R,1732543795997,1732544071515,26878.91307505319,275.8619074284124,124.76405631273586,0.0,179.8968378656732,0
341682,32R,1732571059303,1732571262030,16847.54252316036,202.53757469641732,93.22979584733649,-20.50861361771944,323.7261252879088,0
342059,32R,1732495290067,1732495461545,16847.54252316036,172.0511228159661,111.5039960389178,-49.800796812749006,342.27115552051026,0
342059,18R,1732527143107,1732527481432,26878.91307505319,339.2978246754028,91.68604047906648,-9.3562874251497,178.77051573226925,0
342059,32R,1732556968478,1732557170147,16847.54252316036,201.98117378928032,110.81872884219682,-27.056277056277054,322.68905847954596,0
342090,18R,1732527005268,1732527352325,26878.91307505319,346.74237616664624,97.48072592335076,-15.842839036755386,179.95649051821715,0
342090,32R,1732570516347,1732570723831,16847.54252316036,207.31246373812684,90.3988597959139,-16.404199475065617,322.0958541573027,0
342091,18R,1732526501987,1732526873185,26878.91307505319,370.9582561528125,81.11712815089162,0.0,180.0,0
342091,18R,1732543317384,1732543615112,26878.91307505319,297.6106640561614,97.66740885467402,-15.216068167985393,180.0,0
3420ca,18L,1732541811112,1732542039577,19414.78210003832,228.47727512243824,101.4284329138387,0.0,179.42003770142992,0
3420ca,32R,1732570423583,1732570631588,16847.54252316036,207.15848743369085,102.03535737744974,-48.355899419729205,321.7215775862211,0
