icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
0100a7,32R,1732731747323,1732731960043,16847.54252316036,211.97282099067806,96.93501722916335,-53.19148936170213,323.04558633841003,2
010204,32R,1732709313272,1732709522379,16847.54252316036,209.4568468504954,102.2413207323123,0.0,321.9967533572026,2
020044,32L,1732726585602,1732726716542,10583.773565404412,133.7681650892895,97.48668552161465,0.0,319.9648893090297,2
020139,32L,1732704402675,1732704528291,10583.773565404412,134.06201138500285,77.21528821415593,0.0,326.92723280315516,2
02a181,32R,1732725378826,1732725575448,16847.54252316036,197.22082182655333,109.45850991379587,0.0,320.59508907114963,2
06a13a,32R,1732709648738,1732709839014,16847.54252316036,189.8749335780575,89.03030232780482,0.0,327.2919377250497,2
06a2f3,32R,1732732565446,1732732760852,16847.54252316036,194.92841251732494,102.05861402940067,0.0,323.71149534324013,2
0d0ed6,32R,1732677149773,1732677341164,16847.54252316036,191.52043658240308,101.68468710464053,0.0,322.68907722840913,2
300363,18R,1732718743380,1732719084997,26878.91307505319,341.0222295003415,123.86819900474495,-59.523809523809526,180.51459458036993,2
34134d,32R,1732698659182,1732698860731,16847.54252316036,201.97747434943375,96.09058344257134,-24.4140625,320.8919714720271,2
34134d,18R,1732721497332,1732721773452,26878.91307505319,275.837053462324,127.74401619930084,0.0,179.89885641909882,2
34134d,32L,1732737302058,1732737422816,10583.773565404412,119.99852384560477,109.95419748048846,-57.077625570776256,318.7971465737268,2
34134e,32R,1732696421352,1732696623866,16847.54252316036,200.72431116957662,110.72249962447822,0.0,319.4889127665631,2
34134e,32R,1732742773930,1732742975191,16847.54252316036,201.16679207693818,107.450765965467,0.0,322.15408715894995,2
34150e,32R,1732695514981,1732695713745,16847.54252316036,195.92937843956977,94.41226618395123,0.0,319.80784008157764,2
34150e,32R,1732735428434,1732735629724,16847.54252316036,201.5569972457967,99.46983242521736,0.0,323.87292678220217,2
3415ce,32L,1732700417624,1732700546865,10583.773565404412,132.56190589888044,90.27703580533547,0.0,325.2609805264305,2
3415ce,32R,1732728263553,1732728460537,16847.54252316036,191.50493682427202,123.64814182384632,-24.461839530332682,321.1044466110482,2
3415cf,32R,1732713614879,1732713816451,16847.54252316036,198.5538310403206,108.57917641323607,-43.97537379067722,323.6823590633144,2
3415cf,32L,1732729838109,1732729964565,10583.773565404412,130.17217957431646,102.68895387620513,0.0,322.5451054887266,2
3415cf,32L,1732742844112,1732742980411,10583.773565404412,136.2365273244048,98.20989890965065,0.0,320.7461366244561,2
341682,32L,1732741596069,1732741731755,10583.773565404412,134.3984698016809,94.78865193981872,0.0,321.7879568488787,2
342059,32R,1732696991539,1732697191840,16847.54252316036,200.9949955668092,110.66498435881878,0.0,321.39633963900445,2
