icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010236,32R,1732272196090,1732272402641,16847.54252316036,206.753120341043,146.48362492366246,-80.38585209003216,323.5956599259709,4
010244,32R,1732278472452,1732278677313,16847.54252316036,205.46041979868895,84.25076361040705,0.0,319.7428147789898,4
010269,32R,1732275687984,1732275906072,16847.54252316036,215.6613962797491,77.24013431196406,0.0,325.1461532292191,4
020073,32L,1732272229543,1732272354821,10583.773565404412,132.3145938236813,91.00395558935786,0.0,322.0065925161961,4
02007a,32L,1732295611110,1732295737682,10583.773565404412,134.77687006149503,81.32378228651915,0.0,320.7460330574033,4
020124,32L,1732287596075,1732287744483,10583.773565404412,151.95098999316562,92.75663263810716,-31.565656565656564,322.1086674057337,4
02a198,32R,1732292531962,1732292734835,16847.54252316036,201.39786538250968,99.9967369773604,-24.4140625,322.6889459859738,4
06a0df,18L,1732253578361,1732253797485,19414.78210003832,219.36520782317137,188.0578740690313,-61.576354679802954,180.0,4
06a139,32R,1732279426644,1732279616532,16847.54252316036,192.26308902190877,97.04795568165534,0.0,324.01109143494193,4
06a1cf,32L,1732292638537,1732292785047,10583.773565404412,156.1049352719785,71.91416498902397,0.0,320.9048398441724,4
06a1d3,32R,1732315592874,1732315821488,16847.54252316036,228.31980094600348,91.28465943656391,0.0,317.838381056631,4
06a2e8,32R,1732300313078,1732300507797,16847.54252316036,194.4094302102078,81.93619419286232,0.0,319.0919265345799,4
0d09e5,18L,1732246843246,1732247059156,19414.78210003832,215.74643019857848,95.18082701624907,-35.360678925035366,180.0,4
0d0a9a,32L,1732286160235,1732286284329,10583.773565404412,127.23298015445329,100.69830030520244,0.0,323.9858198802484,4
3004b9,32R,1732295746987,1732295958655,16847.54252316036,211.3748457933004,100.87459867000115,-53.533190578158454,318.98387431976977,4
34134d,32R,1732283008661,1732283210750,16847.54252316036,201.20267032565684,101.40310597180611,0.0,324.57576052393324,4
34134d,32R,1732305585780,1732305779002,16847.54252316036,192.57862056987048,94.53220638908262,0.0,322.0031867543921,4
34134e,32R,1732267831089,1732268023976,16847.54252316036,192.6287598481314,107.66776187482151,-12.626262626262626,323.29252766476384,4
34134e,32R,1732308721922,1732308925973,16847.54252316036,203.25071732438147,98.62772677495727,-15.346838551258442,323.6553287108973,4
34150e,32R,1732276918725,1732277123778,16847.54252316036,202.4248015791528,101.99050002556004,0.0,328.1531333172767,4
34150e,32R,1732300180343,1732300368372,16847.54252316036,186.6547613706791,120.36276225347736,0.0,320.8920352014905,4
34150e,32R,1732314832864,1732315036666,16847.54252316036,203.34535527009825,104.17797568241087,-27.35229759299781,323.3077559817503,4
3415ce,32R,1732265510590,1732265712239,16847.54252316036,201.3685720472007,105.32710330775754,0.0,324.02739907405675,4
3415ce,32L,1732281944072,1732282071882,10583.773565404412,130.99922359557843,86.56783164461216,0.0,324.0400291884074,4
3415cf,32L,1732266652600,1732266785433,10583.773565404412,139.01706549414064,87.32057897655078,-16.223231667748216,323.8857724169081,4
3415cf,32L,1732304992305,1732305125687,10583.773565404412,136.98889048049003,80.46125106516365,0.0,325.74680827974004,4
341682,32R,1732312461075,1732312663701,16847.54252316036,200.37061546579451,102.70661257054789,0.0,322.5323695004723,4
342059,18L,1732237570460,1732237799235,19414.78210003832,228.90667241496035,113.92121608503133,-49.70178926441352,178.5969092139121,4
342059,32R,1732311497849,1732311704997,16847.54252316036,206.61748199083073,90.29676453852058,-44.09171075837743,322.68892117856035,4
342090,32L,1732282878521,1732283007945,10583.773565404412,138.07315892654572,82.62894037548746,0.0,322.1640892587765,4
342090,32L,1732297438247,1732297572897,10583.773565404412,133.84259976390533,83.9871598584585,0.0,321.89872819964677,4
342091,32L,1732267808063,1732267945980,10583.773565404412,141.1256050832618,85.47527801421062,0.0,324.0398840703178,4
342091,32R,1732302604191,1732302805234,16847.54252316036,199.2177478070404,113.99325449032038,-52.30125523012553,318.3592866873919,4
3420ca,32R,1732281775921,1732281980184,16847.54252316036,203.07749204767944,81.12849857180544,-55.18763796909492,325.9616015209354,4
3420ca,32R,1732307899231,1732308089397,16847.54252316036,191.96230742484295,102.09292376066215,0.0,329.71731425943585,4
3420cb,18R,1732259288020,1732259567024,26878.91307505319,278.85803512999206,127.57230079332577,-52.41090146750524,187.05690576692277,4
3420cb,32R,1732283170381,1732283369182,16847.54252316036,198.9160177219029,103.21186991648018,-22.28163992869875,323.57110272264555,4
3420cb,32R,1732306492678,1732306706853,16847.54252316036,214.03455349308078,100.45684984694044,0.0,322.9684167741646,4
3420cc,32L,1732262921713,1732263063214,10583.773565404412,140.5799962497075,91.80597384247665,-54.70459518599562,329.7286857412586,4
3420cc,32R,1732280053832,1732280261851,16847.54252316036,207.79234233618175,101.03032009850249,0.0,319.1743103395532,4
3420cc,32R,1732297860775,1732298062831,16847.54252316036,201.98633928749865,95.73958551499315,0.0,319.7427572420746,4
3420cc,32R,1732314404016,1732314601192,16847.54252316036,196.80996881132577,102.45683852069146,0.0,320.55068611461087,4
342104,32L,1732267613921,1732267752895,10583.773565404412,138.64159836735283,87.3080703856608,0.0,326.9989666058653,4
342104,32R,1732292693220,1732292885857,16847.54252316036,192.46100482883946,108.06873664586152,-41.18616144975289,320.89201616598325,4
342104,32R,1732311618658,1732311816856,16847.54252316036,198.98079604241536,92.51087653453172,-42.44482173174873,318.35913219401516,4
342105,32R,1732270215915,1732270406711,16847.54252316036,188.42147503103013,89.74433310626208,0.0,318.19780617784306,4
342105,32L,1732296338546,1732296465271,10583.773565404412,126.44444805434176,98.31142265827394,0.0,321.8427961682303,4
342105,32R,1732310472109,1732310652734,16847.54252316036,180.89201585190904,125.90097635079178,-48.923679060665364,323.57098596724245,4
342107,32R,1732268103068,1732268297133,16847.54252316036,192.88181263669384,104.7181682680475,0.0,324.57535470444986,4
342107,32R,1732296706416,1732296910875,16847.54252316036,201.9264450490987,114.3032254693579,0.0,324.35106524567556,4
34210d,32R,1732297225540,1732297436152,16847.54252316036,210.05354315588315,92.64848218996526,0.0,322.09562410603235,4
