icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010262,32R,1734524556411,1734524764587,16847.54252316036,207.48293759971222,97.06016967051679,0.0,327.58091706391275,2
020057,32L,1734544905755,1734545028965,10583.773565404412,131.45642910717578,84.96363626046231,0.0,325.3173411148425,2
020110,32L,1734518980147,1734519120575,10583.773565404412,144.9217984230925,83.89465829714472,-16.600265604249667,321.11740238179556,2
02012b,32L,1734546582711,1734546727832,10583.773565404412,155.16523601786787,66.18628617774132,0.0,320.7460330574033,2
02a261,32R,1734539064182,1734539273962,16847.54252316036,209.60291127213915,91.38118212128232,-23.877745940783193,305.81848415242496,2
06a138,32R,1734525845066,1734526044838,16847.54252316036,197.02992739073497,96.98319218658074,0.0,321.98722167448756,2
06a2e6,32R,1734547727184,1734547929661,16847.54252316036,200.72153835940918,103.96640730923805,0.0,321.7774933798572,2
06a30a,32R,1734496747260,1734496948763,16847.54252316036,202.0462418781105,85.31797934958647,0.0,321.9938644647706,2
0d085d,32R,1734492803159,1734493009954,16847.54252316036,206.64096057249077,77.0475567200231,0.0,319.73288206915674,2
0d08d1,32R,1734494192821,1734494386467,16847.54252316036,193.7669240427808,132.07627958727178,0.0,319.7428147789898,2
0d0bba,32L,1734516274286,1734516399885,10583.773565404412,128.73308554256548,92.6316044332548,0.0,326.6242361459288,2
341207,32R,1734550195401,1734550392352,16847.54252316036,198.8115096083804,106.50084969602784,0.0,323.7180403482734,2
34134e,32L,1734503070760,1734503203436,10583.773565404412,135.69189342071272,89.35671431633743,0.0,320.0029453040508,2
34134e,32R,1734526982201,1734527185805,16847.54252316036,203.31136427241333,115.17653976412824,0.0,322.5322291590158,2
34134e,32R,1734557150035,1734557359421,16847.54252316036,209.21371804425314,110.97813774820067,-61.274509803921575,323.3365754006897,2
3415ce,32R,1734518389876,1734518603273,16847.54252316036,211.48576288261503,106.43947888981306,-12.254901960784313,325.1321036386287,2
