icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010242,32R,1738500964265,1738501164033,16847.54252316036,199.3579736197109,99.46986512058815,-26.93965517241379,321.2980918664307,6
02012b,32L,1738529416145,1738529562172,10583.773565404412,139.24132937916002,91.65653587020003,-27.3224043715847,323.65624477502575,6
020140,32L,1738494819146,1738494950525,10583.773565404412,138.98268852263774,90.10556621089161,0.0,325.8975531119003,6
02019b,32L,1738515514833,1738515631533,10583.773565404412,121.27285762013418,106.97393276857456,0.0,324.03997367312394,6
02a260,32R,1738523505764,1738523709202,16847.54252316036,201.6317608070276,111.96354612433288,-26.824034334763947,322.5322931206048,6
06a19d,32R,1738499874078,1738500068319,16847.54252316036,192.78044661102493,77.84561511378263,-41.32231404958678,319.1606762698809,6
06a1e6,32R,1738475994793,1738476201346,16847.54252316036,206.34558544453074,71.97107837816041,0.0,324.06952456511823,6
06a2eb,32R,1738522146012,1738522341804,16847.54252316036,195.90079869185107,99.80176178753948,0.0,322.6888649323939,6
06a30b,32R,1738514268299,1738514471069,16847.54252316036,202.6334212087228,94.36864543471181,0.0,323.06034376575366,6
0a0091,32R,1738497681674,1738497870195,16847.54252316036,186.8462461501349,169.0917713073966,0.0,322.95105921562725,6
0d09e5,32L,1738513053232,1738513172465,10583.773565404412,127.64296262944747,87.71805992511192,0.0,326.99314863201056,6
0d0a9b,32L,1738490767385,1738490893894,10583.773565404412,129.76439300137852,86.42327842519245,0.0,323.88555135940936,6
0d0cd3,32L,1738500546061,1738500706768,10583.773565404412,159.2543113835078,107.54833832424862,0.0,327.0718240516568,6
0d0ed6,32R,1738468435273,1738468636677,16847.54252316036,202.13374524429153,79.89179547543255,-41.52823920265781,317.95656556924104,6
0d106c,32L,1738492198707,1738492330952,10583.773565404412,140.906513301922,71.64104308648967,0.0,319.7557510202868,6
34134d,32L,1738491268428,1738491394313,10583.773565404412,133.31422974776575,87.77628474104674,-48.923679060665364,323.88555135940936,6
34134d,32R,1738516615410,1738516819296,16847.54252316036,204.75118251018478,79.75010296285551,0.0,327.03972494954485,6
34134d,32L,1738532283767,1738532415019,10583.773565404412,135.80674204054316,96.77223885154277,0.0,322.23216656988797,6
34134e,32R,1738486150794,1738486352458,16847.54252316036,201.79476903049942,91.2105733649808,-41.050903119868636,326.0351232659505,6
34134e,32R,1738511891738,1738512091427,16847.54252316036,199.47193039269916,100.19948469840587,0.0,323.0263512448981,6
34134e,32R,1738532522947,1738532723753,16847.54252316036,199.61869019270097,106.90201134406239,0.0,318.94497903083874,6
3415ce,32L,1738493902334,1738494035265,10583.773565404412,142.06654954752636,88.18206058058459,0.0,322.07729206536646,6
3415ce,32R,1738529436614,1738529635118,16847.54252316036,198.5723331052893,85.53988426819338,0.0,318.35913219401516,6
3415cf,32L,1738488740408,1738488878709,10583.773565404412,142.39992844588593,79.88190006381144,-22.26179875333927,323.88564303615567,6
3415cf,32R,1738514062824,1738514250224,16847.54252316036,187.61313005600235,101.31062623912639,-48.543689320388346,322.5322291590158,6
3415cf,32R,1738530717948,1738530903004,16847.54252316036,184.92495200957515,113.57441935933981,0.0,319.26904455557457,6
341682,32L,1738486412899,1738486524583,10583.773565404412,115.36347972715362,94.61003470281801,0.0,322.9486130456041,6
341682,32R,1738512016370,1738512207138,16847.54252316036,191.59509715151984,106.75026286133769,-27.085590465872155,320.9554145247313,6
341682,32R,1738531768278,1738531954568,16847.54252316036,186.4364616985699,85.5327855207718,0.0,322.5321909707076,6
342059,32R,1738464864175,1738465060202,16847.54252316036,198.60282035397304,62.39202894719968,0.0,0.13460112562023596,6
342059,32R,1738502913035,1738503127794,16847.54252316036,213.589879780347,87.37069915685386,0.0,323.3158211987504,6
342059,32L,1738525833073,1738525960855,10583.773565404412,131.57148606250053,83.177149977497,-11.606313834726091,322.70195443981953,6
342090,32R,1738501887881,1738502098507,16847.54252316036,210.7079295726586,90.15213521288054,-19.485580670303975,323.5204387638439,6
342090,32R,1738518709163,1738518905823,16847.54252316036,195.96232915298512,107.9322652944295,-61.576354679802954,324.4005845777747,6
342091,32L,1738486626052,1738486749651,10583.773565404412,127.5287830283887,117.30555375579011,0.0,322.68144387987417,6
342091,32R,1738517006482,1738517222167,16847.54252316036,214.7337897469921,96.89195968692654,-29.940119760479043,324.87440729777893,6
3420ca,32R,1738483692967,1738483897671,16847.54252316036,201.76809807368352,97.12036926519306,0.0,319.1952041258903,6
3420ca,32R,1738508538657,1738508730493,16847.54252316036,193.20238788259934,118.81156262491885,-48.543689320388346,321.363440812558,6
3420ca,32R,1738535756703,1738535962422,16847.54252316036,206.41530539895695,96.88303771612487,0.0,301.4511135625382,6
3420cb,32L,1738518725136,1738518854590,10583.773565404412,133.89510925399725,98.14777572234733,0.0,323.2323244332425,6
3420cc,32R,1738486046354,1738486240595,16847.54252316036,193.3485269616048,109.07707347808724,0.0,323.74266965603215,6
3420cc,32R,1738516514045,1738516726363,16847.54252316036,212.21906503940326,97.19222785115645,-47.98464491362764,323.0402816600577,6
342104,32L,1738487618901,1738487742956,10583.773565404412,130.50109652541613,100.67424870824762,-27.085590465872155,321.2507473432699,6
342104,32L,1738514273221,1738514391289,10583.773565404412,125.4535787846436,99.36838707137083,0.0,316.47071137575136,6
342104,32R,1738540079874,1738540302382,16847.54252316036,221.15150347242098,98.32097004604663,0.0,323.8035093391749,0
342105,32L,1738487762163,1738487883010,10583.773565404412,123.91080971421803,103.37194956100646,0.0,324.3617360336933,6
342105,32L,1738503115148,1738503241632,10583.773565404412,129.41587183416945,108.80916902862697,0.0,325.7467842513903,6
342105,32L,1738519404146,1738519531643,10583.773565404412,126.74267980809122,96.32431845693519,-17.482517482517483,322.10872435456673,6
342107,32R,1738502815286,1738503023372,16847.54252316036,207.40236008299433,112.52371654752834,-54.94505494505494,322.6888836814089,6
342188,32L,1738501955327,1738502086797,10583.773565404412,136.09066499085202,83.48411609055596,0.0,324.3745664616925,6
342188,32L,1738523608268,1738523735098,10583.773565404412,126.75072058384227,105.1234268034208,0.0,321.5346169339497,6
