icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010262,32R,1739363281256,1739363492904,16847.54252316036,211.39533334371836,86.35903924645093,0.0,323.3800855673788,2
020072,32L,1739378977305,1739379121213,10583.773565404412,142.6733544118278,97.89562697447874,-23.51834430856068,321.1969266650601,2
02a262,32R,1739390039301,1739390254801,16847.54252316036,214.42963586959416,100.44165912272686,-26.371308016877638,323.3077373486373,2
06a1bd,32R,1739363513740,1739363709830,16847.54252316036,196.16175659600248,92.10652536113997,0.0,318.9450368127495,2
06a1ea,32R,1739377056466,1739377249638,16847.54252316036,192.53937160556148,115.35277100584354,0.0,322.1511947572833,2
06a2f5,32L,1739384261940,1739384393373,10583.773565404412,139.38531892161603,84.54790150269231,0.0,322.54500992021883,2
06a391,32R,1739367390715,1739367590832,16847.54252316036,199.83880377026563,92.14985902734065,-16.244314489928527,323.35931312254627,2
0d0ec7,32L,1739377972568,1739378105061,10583.773565404412,137.07865616247324,89.28977538523387,0.0,320.74605902619186,2
341119,32R,1739342679505,1739342908918,16847.54252316036,234.1318012215673,94.88745807150445,0.0,295.64358129697183,2
34134d,32R,1739349471100,1739349679162,16847.54252316036,206.79974397416228,101.29583236652452,-16.846361185983827,322.7522747212856,2
34134d,32R,1739382305600,1739382522543,16847.54252316036,211.14826248481225,97.05368538102911,0.0,322.9837890451282,2
3415ce,32L,1739351564599,1739351703255,10583.773565404412,148.7669647001411,83.110981042755,0.0,322.2287983845536,2
3415ce,32L,1739367556271,1739367676100,10583.773565404412,123.0760200731775,105.84756606511598,0.0,320.91059419515756,2
3415cf,32R,1739345188484,1739345398284,16847.54252316036,209.6194475755993,104.18522680837029,0.0,318.35917081681026,2
3415cf,32R,1739367523446,1739367737155,16847.54252316036,212.4671691365065,99.02965054691072,0.0,322.6888274344448,2
3415cf,32R,1739393208212,1739393416261,16847.54252316036,208.37208574896405,92.89355925542715,-49.40711462450593,318.49149914071694,2
341646,32R,1739351778991,1739351990355,16847.54252316036,210.18442281972472,91.69244227133015,-39.682539682539684,321.63566008927637,2
341646,32R,1739375519146,1739375715981,16847.54252316036,197.48497810558183,94.55037382410522,-40.71661237785016,314.5420463574879,2
341682,32R,1739345682093,1739345895847,16847.54252316036,211.14052645329542,94.51180527077229,0.0,325.3064114249951,2
341682,32L,1739373049421,1739373183088,10583.773565404412,136.51596909952013,64.25092610686414,0.0,325.0687546475853,2
341682,32R,1739399032267,1739399245540,16847.54252316036,212.68621701441805,103.75879113956577,0.0,332.8899109840414,2
342059,32R,1739350907713,1739351112971,16847.54252316036,204.82944210105535,121.72864112867067,0.0,322.8752944228452,2
342059,32R,1739376180762,1739376378725,16847.54252316036,197.86146382485654,140.69079318113148,-60.67961165048544,321.9385569249868,2
342090,32L,1739352114884,1739352263097,10583.773565404412,146.67583063706743,64.24386112371093,0.0,322.5450065996948,2
342090,32L,1739372532988,1739372654059,10583.773565404412,128.29898646272906,82.48165000118152,-24.48579823702253,323.5326840623143,2
342090,32L,1739396469961,1739396600753,10583.773565404412,134.8225455238265,82.06570686503623,0.0,329.8697781787117,2
342091,32R,1739342804157,1739343023558,16847.54252316036,217.15522554354231,85.53278552080934,-40.98360655737705,322.53219097067483,2
342091,32R,1739365949571,1739366154624,16847.54252316036,205.20471275929023,114.98903569518605,-70.2247191011236,319.53558064840064,2
342091,32R,1739394858813,1739395071234,16847.54252316036,212.3967982047132,76.95556463069121,-40.71661237785016,318.9449405085852,2
3420ca,32R,1739367746391,1739367944974,16847.54252316036,197.85064514201778,101.11433947227461,0.0,322.53219097067483,2
3420ca,32R,1739396192119,1739396420363,16847.54252316036,229.224451114369,73.94637009146874,0.0,320.6513312806389,2
3420cb,32R,1739343532021,1739343744741,16847.54252316036,213.20301964754486,76.20611046119994,0.0,298.1851964288584,2
3420cb,32R,1739366397800,1739366610910,16847.54252316036,211.48259365610662,94.1317123187527,-15.309246785058175,321.22146964346996,2
3420cb,32R,1739383963586,1739384180138,16847.54252316036,215.19100468601619,78.93347440363884,0.0,319.7425462735396,2
3420cb,32L,1739397141695,1739397275935,10583.773565404412,138.0391268221281,85.4318119750912,15.365703749231715,321.2786386093568,2
3420cc,32L,1739345862948,1739346002817,10583.773565404412,143.9083060616255,83.7980530448551,0.0,312.94609286050525,2
3420cc,32L,1739366576005,1739366698620,10583.773565404412,126.21853151180099,90.90619456564217,-15.234613040828762,322.9483423783841,2
3420cc,32R,1739395145931,1739395358301,16847.54252316036,212.61870402992238,125.08410040758763,0.0,322.5388037521629,2
342104,32L,1739380858492,1739380993349,10583.773565404412,138.12595394217416,94.85208390506061,-17.135023989033584,324.13826755697306,2
