icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010243,18L,1738932307684,1738932535765,19414.78210003832,228.27560298889608,105.76723002198398,-30.048076923076923,180.0,4
01024d,32R,1738925951035,1738926151368,16847.54252316036,199.69965420115778,117.18522208467664,-30.193236714975846,323.1520791519808,4
020072,18R,1738947488655,1738947768377,26878.91307505319,279.8890792150694,124.55868921952066,-34.84320557491289,178.38967729779324,4
020110,32L,1738925058338,1738925186067,10583.773565404412,131.33556705254844,91.38421164684847,0.0,322.2901791589203,4
02012b,18R,1738938745114,1738939068951,26878.91307505319,323.47781542994585,108.88957469329401,0.0,179.70162738462352,4
02a262,18L,1738961438619,1738961678399,19414.78210003832,239.81982078461436,99.36222647262682,0.0,181.58976002290754,4
06a07f,32R,1738911675285,1738911880520,16847.54252316036,203.95095762252487,90.91233557092622,-25.933609958506224,324.3052784941416,4
06a2c6,18L,1738932477476,1738932696921,19414.78210003832,219.6295852400486,98.20796329210869,-40.12841091492777,181.3140738816544,4
06a2f0,18L,1738953931186,1738954162104,19414.78210003832,230.9289005104244,107.2318255397115,0.0,180.0,4
0d09e5,18R,1738939884240,1738940177854,26878.91307505319,293.6430363539306,117.07466457179117,-40.38772213247173,180.0,4
0d09ec,32L,1738901449539,1738901571241,10583.773565404412,128.73552483299954,100.45883931606915,0.0,319.59558148792973,4
34134d,18R,1738964411885,1738964718961,26878.91307505319,305.6935775445483,121.77272228393419,0.0,180.0,4
3415ce,18L,1738950771192,1738951004008,19414.78210003832,233.32260444335367,94.78221918109615,0.0,180.75856196423,4
3415cf,32R,1738920321455,1738920527332,16847.54252316036,205.6504313670454,100.98284772585356,0.0,322.6888649323939,4
3415cf,18R,1738934382163,1738934683717,26878.91307505319,301.2633386464483,121.0847408012426,-48.732943469785575,180.0,4
3415cf,18L,1738964118220,1738964350431,19414.78210003832,231.94031515988567,99.01635235577125,0.0,180.66225569373898,4
341646,18L,1738964658127,1738964896026,19414.78210003832,237.78641416521265,92.4524631880268,0.0,178.28125403163506,4
341682,32R,1738918324987,1738918506641,16847.54252316036,181.69242610703984,106.04561305566305,-61.274509803921575,324.6407854253338,4
341682,18L,1738964933651,1738965155432,19414.78210003832,222.23289733089862,102.22093853352858,-49.115913555992144,185.80407212011366,4
342059,32R,1738918564091,1738918763471,16847.54252316036,198.9407973692603,104.6396036301961,-54.22993492407809,327.5810050628319,4
342059,18L,1738936111724,1738936346791,19414.78210003832,235.38753814499702,101.20712183740233,-27.027027027027025,179.14122752224614,4
342059,18L,1738958160657,1738958397510,19414.78210003832,237.05150636434604,111.55254457514057,0.0,178.60322034059288,4
342090,32L,1738920363785,1738920497110,10583.773565404412,139.05171380535242,78.60441271188847,0.0,318.9581217939378,4
342090,18R,1738934552813,1738934838329,26878.91307505319,285.7392378830132,106.88726261756293,-24.342745861733206,177.31632845774755,4
342090,18R,1738950365899,1738950684313,26878.91307505319,318.0654091076656,106.04374565559269,-52.083333333333336,180.0,4
342090,18L,1738964416713,1738964658842,19414.78210003832,242.04012497168517,105.00468931248115,0.0,181.45567930699423,4
342091,32R,1738913843370,1738914030576,16847.54252316036,187.08225439378978,98.37604425227467,-48.63813229571984,323.31194289372536,4
342091,18L,1738934423725,1738934642009,19414.78210003832,218.1489305467936,102.0638835944608,0.0,178.07036617462882,4
342091,18L,1738961264349,1738961489094,19414.78210003832,225.26311834946725,100.36323351560182,-22.301516503122212,180.65502612194913,4
3420ca,32R,1738918437923,1738918631597,16847.54252316036,193.2136239952502,97.60767498845644,0.0,319.7427572417474,4
3420ca,18R,1738944705470,1738944998289,26878.91307505319,293.02192277628876,110.44734919911633,0.0,181.17854426889207,4
3420ca,18L,1738964538661,1738964775201,19414.78210003832,236.3631511300433,102.02050313276794,0.0,174.19593996844674,4
3420cb,32R,1738915193980,1738915403428,16847.54252316036,203.54630974221536,97.21138751778719,-49.21259842519685,326.805304129434,4
3420cb,18L,1738961698595,1738961934287,19414.78210003832,235.17227295814558,93.71160214450411,0.0,174.75012035485565,4
3420cc,32L,1738910310377,1738910447059,10583.773565404412,143.58413879815717,73.94586500101144,-6.099048548426445,322.1192000327275,4
3420cc,18L,1738933388101,1738933608909,19414.78210003832,220.8461917193927,103.14739665530774,-22.026431718061673,180.0,4
3420cc,18L,1738948584090,1738948820192,19414.78210003832,235.33407508573296,109.38260508951834,-47.43833017077799,178.72149517663195,4
3420cc,18L,1738963987018,1738964227285,19414.78210003832,240.65754573507425,90.41029824988361,-22.202486678507995,180.0,4
342104,32L,1738920969019,1738921098925,10583.773565404412,131.88067903283732,81.8355649427842,0.0,316.30904898548425,4
342104,18L,1738935522463,1738935736264,19414.78210003832,214.46603999529555,106.57237848481672,0.0,180.0,4
342104,18L,1738965598767,1738965835028,19414.78210003832,236.68074418231677,122.47192220896584,0.0,188.8261550140104,4
342105,18R,1738934702732,1738934981833,26878.91307505319,278.59536707279,132.1115994486703,0.0,180.0,4
342105,18R,1738950699725,1738951006567,26878.91307505319,306.8177845569617,133.8948837691509,-24.295432458697768,179.9514228409355,4
342107,32L,1738896473925,1738896598532,10583.773565404412,131.68149368401888,87.86372638720003,0.0,324.03995809001344,4
342107,18L,1738933567947,1738933792603,19414.78210003832,224.3087558898438,100.19835921801553,-49.70178926441352,181.4623264299277,4
342107,18L,1738957194582,1738957443865,19414.78210003832,248.93197371808745,85.52055753519943,0.0,178.43307926850412,4
342188,32L,1738919695585,1738919834989,10583.773565404412,143.0839938002209,78.60658154031142,0.0,324.0400321106667,4
342188,18R,1738946336239,1738946628332,26878.91307505319,291.6749859684055,109.24163100856849,0.0,180.0,4
342188,18L,1738972042439,1738972254172,19414.78210003832,211.77413860557698,219.1102559241385,-82.78145695364239,180.0,5
342210,32L,1738889178316,1738889301059,10583.773565404412,126.21160904470156,162.96469321006677,0.0,322.87908430749724,4
342211,32R,1738920472185,1738920684211,16847.54252316036,204.523053862734,82.57953820528064,0.0,319.5823778874411,4
342211,18L,1738943907678,1738944120293,19414.78210003832,213.07367931962574,115.75777774301753,0.0,182.14818763948523,4
34224e,32R,1738917386389,1738917581697,16847.54252316036,195.95624462696298,103.55613061986065,-21.4041095890411,323.2948039286093,4
34224e,18L,1738954899548,1738955135987,19414.78210003832,235.21735160435242,74.16785588279436,0.0,177.87835305990689,4
3423c3,32L,1738909447636,1738909589578,10583.773565404412,135.3694001209365,80.96991340563396,0.0,320.9049351140353,4
3423c3,18L,1738934771986,1738935001001,19414.78210003832,228.9004520600677,105.44462844738297,0.0,180.0,4
3423c3,18L,1738960012648,1738960251489,19414.78210003832,238.47823809971624,90.35680103198429,0.0,180.0,4
3423c4,32R,1738917151322,1738917345533,16847.54252316036,194.09296049873237,107.45037604298386,48.355899419729205,318.19768827150614,4
3423c4,18L,1738941235346,1738941475155,19414.78210003832,239.78687016573016,100.02652500972215,0.0,180.0,4
3423c4,18L,1738963752305,1738963990908,19414.78210003832,238.45535758579004,103.70558452144763,0.0,178.23206040801142,4
34250a,32R,1738926445234,1738926639828,16847.54252316036,194.19261310024876,83.0757087333554,0.0,323.0064382319726,4
34250a,18L,1738951496453,1738951731850,19414.78210003832,235.62385775848685,99.41601155211809,-24.4140625,180.0,4
34254b,32L,1738916227586,1738916357735,10583.773565404412,137.55656918531676,76.79820293110333,0.0,320.9048970070966,4
34260e,32L,1738920590532,1738920727546,10583.773565404412,139.9340502613422,82.7973431736057,0.0,321.7649770403063,4
