icao24,runway_fap,ts_fap,ts_thr,distance_fap_to_thr,delta_time_fap_to_thr,speed_fap,vertical_speed_fap,heading_fap,weekday
010243,32R,1739708965931,1739709170691,16847.54252316036,204.29887804023352,99.91579966855113,-15.547263681592039,323.6553098319772,6
02010d,32L,1739703653898,1739703793383,10583.773565404412,142.61266181515262,69.26524625880731,0.0,324.98721958143153,6
020145,18R,1739736999794,1739737295836,26878.91307505319,296.18973493881833,117.79781757167872,-16.25487646293888,180.0,6
02019c,32L,1739730048619,1739730188121,10583.773565404412,138.0636363854545,98.55035253880932,0.0,319.7557865557518,6
02a260,18L,1739742003696,1739742216200,19414.78210003832,212.45910734747252,89.49626006977493,0.0,180.0,6
06a081,32R,1739715084468,1739715280123,16847.54252316036,195.16691035460462,94.70916784922706,0.0,321.02163701528366,6
06a136,32R,1739708723757,1739708903035,16847.54252316036,181.90133339385662,104.97969621427208,-8.087997411840828,322.903334507004,6
06a1e7,32L,1739691337274,1739691458728,10583.773565404412,129.38429580170458,85.80646969356027,-48.44961240310077,321.0286072661814,6
06a2e4,32R,1739731020712,1739731225192,16847.54252316036,203.95281954112173,71.58387399527024,0.0,323.71432661061243,6
06a391,32R,1739724403067,1739724601841,16847.54252316036,197.81434507018378,120.45167611550143,-80.12820512820512,325.7344543845222,6
0a0090,32R,1739705597413,1739705788809,16847.54252316036,191.84622262803063,117.78747935937247,0.0,322.6891207838865,6
0d09e5,32L,1739716755978,1739716873841,10583.773565404412,125.31446821326028,85.65296635838536,0.0,321.00297689409405,6
0d0a9a,32L,1739697900659,1739698014681,10583.773565404412,121.18471790236694,92.55821769549962,-48.543689320388346,321.5990726180506,6
341207,32R,1739722947333,1739723156304,16847.54252316036,209.0244068173168,105.91283041016334,-9.984025559105431,318.4636940884425,6
34134d,32R,1739703932004,1739704119355,16847.54252316036,186.35322038916334,112.86958794352049,-24.366471734892787,323.5707814904391,6
34134d,32R,1739727272836,1739727479848,16847.54252316036,205.23915629534895,96.45171563895715,0.0,323.0402816600577,6
34134e,32R,1739693469024,1739693658446,16847.54252316036,188.0618938878329,98.08606057584154,0.0,319.7428147789898,6
34134e,32R,1739713829661,1739714022557,16847.54252316036,191.57255022943417,108.41632925104363,-16.223231667748216,322.0002809632008,6
34134e,18L,1739740882800,1739741103646,19414.78210003832,220.41960296953778,111.3789372103899,-26.7379679144385,179.2923445315471,6
341545,32R,1739708029694,1739708228993,16847.54252316036,199.08073086326692,128.28375059698317,0.0,319.582475496503,6
341545,18L,1739735265149,1739735490659,19414.78210003832,225.1887200679888,117.73153149862638,0.0,182.42954839422774,6
3415ce,32L,1739696487861,1739696618868,10583.773565404412,135.2169844996118,97.43760528214898,0.0,323.71683613618967,6
3415ce,32R,1739726804816,1739727004453,16847.54252316036,196.92609433317224,112.44611889440245,-26.93965517241379,322.5323122157659,6
3415cf,32R,1739689583426,1739689779221,16847.54252316036,198.52205390854155,106.2346821918293,-40.91653027823241,317.08388761634797,6
3415cf,32R,1739711207756,1739711396994,16847.54252316036,187.62756119711375,113.12716050204548,-12.7420998980632,323.05008111328306,6
3415cf,32L,1739727801013,1739727936295,10583.773565404412,138.26030756666339,91.44910449207019,0.0,319.595561945858,6
3415cf,18R,1739740787289,1739741095260,26878.91307505319,308.3554159567838,116.09168629932286,-48.543689320388346,179.88805504085894,6
341646,18L,1739732556996,1739732788274,19414.78210003832,231.3781086358328,92.11953222239737,-41.11842105263158,181.43551022430128,6
341682,32R,1739686937488,1739687131769,16847.54252316036,193.21402152158672,106.37481545695596,0.0,320.89200954205614,6
341682,32R,1739712595210,1739712777178,16847.54252316036,182.51059011083632,113.21420956793867,-21.81500872600349,322.4938581086594,6
341682,18R,1739741836498,1739742109993,26878.91307505319,273.645325085673,117.16240394687252,0.0,180.1435289227794,6
342059,18L,1739735865542,1739736098575,19414.78210003832,233.44551510604427,103.87958758098873,-22.182786157941436,180.0,6
342090,32L,1739714122322,1739714250166,10583.773565404412,127.10164204533834,86.7621329643656,-42.37288135593221,322.70156403637463,6
342090,18R,1739741614408,1739741898504,26878.91307505319,283.8348565403793,99.13980370549288,0.0,172.8062517184179,6
342091,32L,1739713348941,1739713465408,10583.773565404412,120.59404017134048,90.8462552439201,0.0,321.2678927420474,6
342091,18L,1739734609977,1739734843282,19414.78210003832,233.46825980277603,133.77899108208194,0.0,181.31795746317556,6
3420ca,32R,1739711105575,1739711300239,16847.54252316036,192.98222877528926,117.1273397979633,0.0,318.6704604526527,6
3420ca,18L,1739734912638,1739735137220,19414.78210003832,224.8593832899561,108.61767821074879,-24.271844660194173,178.02350080481233,6
